,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,date,company,symbol,dividend,eps,grossProfit,marketcap,pe,price,revenuePerShare,nasdaqIndex
219,219,219,219,2018-10-09,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,58.11856041131104,226.0812,19,7738.02002
220,220,220,220,2018-10-10,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,55.42614395886889,215.6077,19,7422.049805
221,221,221,221,2018-10-11,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,54.936863753213366,213.7044,19,7329.060059
222,222,222,222,2018-10-12,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,56.899151670951156,221.3377,19,7496.890137
223,223,223,223,2018-10-15,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,55.682313624678656,216.6042,19,7430.740234000001
224,224,224,224,2018-10-16,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,56.909408740359886,221.3776,19,7645.490234000001
225,225,225,225,2018-10-17,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,56.66347043701799,220.4209,19,7642.700195
226,226,226,226,2018-10-18,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,55.339048843187655,215.2689,19,7485.140137
227,227,227,227,2018-10-19,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,56.181876606683815,218.5475,19,7449.029785
228,228,228,228,2018-10-22,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,56.52514138817481,219.8828,19,7468.629883
229,229,229,229,2018-10-23,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,57.05799485861184,221.9556,19,7437.540039
230,230,230,230,2018-10-24,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,55.1007969151671,214.3421,19,7108.399901999999
231,231,231,231,2018-10-25,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,56.30740359897172,219.0358,19,7318.339844
232,232,232,232,2018-10-26,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,55.41077120822622,215.5479,19,7167.209961
233,233,233,233,2018-10-29,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,54.3706940874036,211.502,19,7050.290039
234,234,234,234,2018-10-30,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,54.64226221079692,212.5584,19,7161.649901999999
235,235,235,235,2018-10-31,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,56.06658097686375,218.09900000000002,19,7305.899901999999
236,236,236,236,2018-11-01,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,56.92732647814911,221.4473,19,7434.060059
237,237,237,237,2018-11-02,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,53.151311053984564,206.7586,19,7356.990234000001
238,238,238,238,2018-11-05,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,51.64244215938304,200.8891,19,7328.850098000001
239,239,239,239,2018-11-06,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,52.2008997429306,203.0615,19,7375.959961
240,240,240,240,2018-11-07,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,53.78406169665811,209.22,19,7570.75
241,241,241,241,2018-11-08,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,53.59640102827763,208.49,19,7530.879883
242,242,242,242,2018-11-09,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,52.56298200514138,204.47,19,7406.899901999999
243,243,243,243,2018-11-12,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,49.91516709511568,194.17,19,7200.870117
244,244,244,244,2018-11-13,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,49.41645244215938,192.23,19,7200.870117
245,245,245,245,2018-11-14,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,48.020565552699225,186.8,19,7136.390137
246,246,246,246,2018-11-15,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,49.205655526992295,191.41,19,7259.029785
247,247,247,247,2018-11-16,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,49.75064267352185,193.53,19,7247.870117
248,248,248,248,2018-11-19,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,47.778920308483286,185.86,19,7028.47998
249,249,249,249,2018-11-20,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,45.49614395886889,176.98,19,6908.819823999999
250,250,250,250,2018-11-21,Apple Inc.,AAPL,0.63,3.89,93626000000.0,838891458440,45.444730077120816,176.78,19,6972.25
